ID,Nome,Graduação,Tamanho,Tipo de Proteção,Localidade,Montanha,Número de Proteções,Conquistadores,Data da Conquista,Clube,Descrição
1738631718044,Via do Velho,Graduação: VI E1,Tamanho: 40 metros,Tipo de Proteção: Via,"Localidade: Taquara, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Krrô,Número de Proteções: 10,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 11/07/2009,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Bonita via em agarras e aderência, bem protegida."
1738631719443,Via do Wal,Graduação: 4° V sup E1,Tamanho: 50 metros,Tipo de Proteção: Via,"Localidade: Taquara, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Krrô,Número de Proteções: 11,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 11/07/2009,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Bonita via, em agarras e aderência, sempre com boa proteção."
1738631721024,Fenda da Cláudia Ohana,Graduação: V E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Taquara, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Krrô,Número de Proteções: 3,Conquistadores: Pedro Bugim e Cristian Sens,Data da Conquista: 13/09/2009,Clube: Centro Excursionista Brasileiro,"Descrição: A via segue por uma pequena fenda, em boa parte com um pouco de capim, mas muito boa para proteger com friends pequenos e médios."
1738631722287,Rod Teixeira,Graduação: 4° VI D1 E1/E2,Tamanho: 70 metros,Tipo de Proteção: Via,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 14,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 10/10/2009,Clube: Centro Excursionista Brasileiro,"Descrição: Via iniciada nos costões e blocos de rocha após a praia do Perigoso. Trata-se de uma das vias mais longas da região, com duas enfiadas. Em geral, possui lances contantes de 3ºsup e 4º grau, com um crux curto e bem definido no meio."
1738631724009,Karol,Graduação: III sup E2,Tamanho: 20 metros,Tipo de Proteção: Variante,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 3,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 10/10/2009,Clube: Centro Excursionista Brasileiro,"Descrição: Variante da via Rod Teixeira, que evita o crux desta via. Segue pela esquerda, em lances mais simples, porém, mais expostos."
1738631725556,Chuva de Lacráias,Graduação: VIIb E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 5,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 10/10/2009,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Bela via, bastante técnica e bem protegida, que segue pela esquerda da Chaminé Miramar. Proteção em grampos de titânio."
1738631728355,Mengão Hexacampeão,Graduação: IV sup E1,Tamanho: 40 metros,Tipo de Proteção: Via,"Localidade: Laranjeiras, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro Dona Marta,Número de Proteções: 6,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 06/12/2009,Clube: Centro Excursionista Brasileiro,"Descrição: Via localizada entre a ""Segredo do Abismo"" e a ""Feijão Amigo"". Inicia no Anfiteatro, com acesso pela rua Belisário Távora."
1738631729725,Presente de Natal,Graduação: 4° V D1 E1,Tamanho: 95 metros,Tipo de Proteção: Via,"Localidade: Humaitá, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Corcovado,Número de Proteções: 13,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 12/12/2009,Clube: Centro Excursionista Rio de Janeiro,Descrição: Trata-se da via mais à esquerda do setor (conhecido como Viúva Lacerda) . Ótimas passadas em pura aderência com proteção justa.
1738631731020,A Conquista de Um Sonho,Graduação: 5° VI D3 E2/E3,Tamanho: 200 metros,Tipo de Proteção: Paredão,"Localidade: Arenales, Tunuyán / Mendoza - ARGENTINA (Ver no Google)",Montanha: Cerro Punta Negra,Número de Proteções: 1,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 27/01/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Via espetacular, sendo a primeira via a fazer cume do contraforte do Cerro Punta Negra. Sua trilha inicia pouco antes do refúgio Scaraveli. Levar dois jogos de friends, stoppers e fitas de abandono. Possui uma única proteção fixa na metade da primeira enfiada, para rapel no retorno. Os demais rapeis são feitos com abandono de fitas em bicos de pedra."
1738631732383,Variante Por Supuesto,Graduação: VIIa E3,Tamanho: 40 metros,Tipo de Proteção: Variante,"Localidade: Arenales, Tunuyán Department / Mendoza - ARGENTINA (Ver no Google)",Montanha: Aguja Carlos Daniel,Número de Proteções: 0,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 03/02/2010,Clube: Centro Excursionista Brasileiro,Descrição: Variante próxima ao topo da Agulha Carlos Daniel.
1738631733536,Dia de Descanso,Graduação: V E1,Tamanho: 8 metros,Tipo de Proteção: Via,"Localidade: Arenales, Tunuyán / Mendoza - ARGENTINA (Ver no Google)",Montanha: Refúgio Arenales,Número de Proteções: 2,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 04/02/2010,Clube: Centro Excursionista Brasileiro,Descrição: Via curta em um bloco ao lado do refúgio Arenales. Ótima para um dia de descanso por lá
1738631734845,Preguiça Carioca,Graduação: VI E1,Tamanho: 8 metros,Tipo de Proteção: Via,"Localidade: Arenales, Tunuyán / Mendoza - ARGENTINA (Ver no Google)",Montanha: Refúgio Arenales,Número de Proteções: 2,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 04/02/2010,Clube: Centro Excursionista Brasileiro,Descrição: Via curta em um bloco ao lado do refúgio Arenales. Ótima para um dia de descanso por lá
1738631736178,El Telepatoman,Graduação: 5° VI sup D2 E2,Tamanho: 190 metros,Tipo de Proteção: Paredão,"Localidade: Arenales, Tunuyán / Mendoza - ARGENTINA (Ver no Google)",Montanha: Aguja Cara Del Inca,Número de Proteções: 0,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 05/02/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, completamente protegida em móvel (inclusive as paradas), na face Norte da Agulha Cara Del Inca. Inicia ao lado direito da via ""El Zorro"", onde há uma estátua de um ""Cristo Redentor"" na base. Levar dois jogos de friends e stoppers. A descida é feita pela parte de trás da montanha. Caso haja necessidade de rapelar pela via, será necessário abandonar equipamento."
1738631737572,Play,Graduação: 5° VI D1 E1/E2,Tamanho: 70 metros,Tipo de Proteção: Variante,"Localidade: Urca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pão de Açúcar,Número de Proteções: 11,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 20/06/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita variante da Chaminé Stop, que começa à esquerda da primeira chaminé e segue por fora até pouco antes do Salão Azul. Proteção em grampos de 1/2, com algumas passadas em móvel. Levar friends pequenos e grandes (bem grandes!)."
1738631738701,Ezequiel Gongora,Graduação: 3° V D1 E2,Tamanho: 155 metros,Tipo de Proteção: Paredão,"Localidade: Itacoatiara, Niterói / RJ - BRASIL (Ver no Google)",Montanha: Morro do Ubá 4,Número de Proteções: 24,"Conquistadores: Pedro Bugim, Alexis Robalinho, Ezequiel Gongora e José Maria",Data da Conquista: 11/09/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Via com boa verticalidade em seu final, mas com lances relativamente tranquilos e bem protegidos."
1738631740226,Paredino,Graduação: 3° V D1 E1,Tamanho: 175 metros,Tipo de Proteção: Paredão,"Localidade: Itanhangá, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 22,"Conquistadores: Pedro Bugim, Liane Leobons e Patrícia Rocha",Data da Conquista: 16/10/2010,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Via na extrema esquerda da parede, muito interessante e relativamente tranquila."
1738631741477,Diedro Oculto,Graduação: III E1,Tamanho: 10 metros,Tipo de Proteção: Via,"Localidade: Serra do Lenheiro, São João Del Rei / MG - BRASIL (Ver no Google)",Montanha: Serra do Lenheiro,Número de Proteções: 0,Conquistadores: Pedro Bugim e Liane Leobons,Data da Conquista: 15/11/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Pequena via que segue por um diedro todo em móvel, na parte de trás do Setor Caverninha. Friends médios."
1738631743810,Deixa Que Eu Furo,Graduação: 4° VI D1 E2,Tamanho: 160 metros,Tipo de Proteção: Paredão,"Localidade: Itanhangá, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 29,"Conquistadores: Pedro Bugim, Alexis Robalinho e Liane Leobons",Data da Conquista: 21/11/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, com lances relativamente bem protegidos e um único crux mais delicado."
1738631745198,Tá com Medinho?,Graduação: 4° V sup D1 E1,Tamanho: 75 metros,Tipo de Proteção: Paredão,"Localidade: Barra da Tijuca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 15,"Conquistadores: Pedro Bugim, Alexis Robalinho, Alex Pinheiro, Alexandre Ciâncio, Eduardo Lopes e Vinícius Trindade",Data da Conquista: 27/11/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Voa localizada à direita da parede, sendo uma das mais curtas do setor, apesar de ser bem interessante."
1738631746599,Santa Bromélia,Graduação: IV sup E2,Tamanho: 35 metros,Tipo de Proteção: Variante,"Localidade: Itanhangá, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 5,"Conquistadores: Pedro Bugim, Alexis Robalinho, Alex Pinheiro, Alexandre Ciâncio, Eduardo Lopes e Vinícius Trindade",Data da Conquista: 27/11/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Variante da via ""Tá Com Medinho?"", que evita o primeiro crux desta via."
1738631747844,Francisco caetano,Graduação: V E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Santa Teresa, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Corcovado,Número de Proteções: 5,"Conquistadores: Pedro Bugim, Leonardo Campos, Frederico e Liane Leobons",Data da Conquista: 04/12/2010,Clube: Centro Excursionista Brasileiro,Descrição: Via que mescla lances em móvel (stoppers) e grampos.
1738631749018,O Vazador de Cervas,Graduação: 4° VIIb D2 E2,Tamanho: 210 metros,Tipo de Proteção: Paredão,"Localidade: Barra da Tijuca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 41,"Conquistadores: Pedro Bugim, Alexis Robalinho e André Linhares",Data da Conquista: 26/12/2010,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, majoritariamente em micro agarras e aderência, toda protegida por grampos de 1/2. Via muito recomendada, apesar do crux delicado. Localiza-se praticamente ao centro da parede."
1738631750685,As Bolas Do Wilson,Graduação: II sup E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Tijuca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedreira da Rua Dr. Anibal Moreira,Número de Proteções: 6,"Conquistadores: Pedro Bugim e Sérgio ""Garfield"" Soares",Data da Conquista: 21/04/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Via mais fácil da parede, ótima para quem está começando a escalar, ou a guiar."
1738631752084,Quebra Galho,Graduação: 4° IV sup D1 E1,Tamanho: 110 metros,Tipo de Proteção: Paredão,"Localidade: Barra da Tijuca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 22,"Conquistadores: Pedro Bugim, Alexis Robalinho, Liane Leobons e Jana Menezes",Data da Conquista: 22/04/2011,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Via localizada à direita da parede, sendo uma das mais simples do setor."
1738631753252,Desiludidos,Graduação: 2° IV D2 E2,Tamanho: 105 metros,Tipo de Proteção: Paredão,"Localidade: Gávea, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Gávea,Número de Proteções: 8,Conquistadores: Pedro Bugim e Alexis Robalinho,Data da Conquista: 07/05/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Via que possui duas passadas em móvel, com utilização de friends grandes. Segue ao lado de uma grampeação bem antiga até o ""headwall"" da Pedra da Gávea, mas não faz cume. Em algumas épocas do ano, corre uma pequena faixa de água ao lado direito da via, permitindo a coleta de água potável em toda a sua extensão."
1738631755766,Um Novo Dia,Graduação: IV E1,Tamanho: 10 metros,Tipo de Proteção: Via,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 1,Conquistadores: Pedro Bugim e João Amaral,Data da Conquista: 15/05/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, totalmente protegida em móvel, com um grampo no topo para rapel / top-rope. Segue à direita da via ""Cobras e Lagartos"". Proteção em friends diversos."
1738631759777,Conexão Rio-Minas,Graduação: V E1,Tamanho: 35 metros,Tipo de Proteção: Via,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 7,Conquistadores: Pedro Bugim e Maria Fernanda Patrício,Data da Conquista: 25/06/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Via de agarras e aderência, toda em proteções fixas (grampos de titânio), na parede da face Oeste, abaixo do setor ""Casa do Batata""."
1738631761971,Cáctus Erectus,Graduação: VIIa E2,Tamanho: 8 metros,Tipo de Proteção: Via,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 1,Conquistadores: Pedro Bugim e Maria Fernanda Patrício,Data da Conquista: 25/06/2011,Clube: Centro Excursionista Brasileiro,Descrição: Via curta que segue por uma fenda de meio corpo protegida com friends grandes (camalot #4 ao #6). Conta com um grampo no topo para rapel / top-rope.
1738631763519,Caixaprego,Graduação: III E4,Tamanho: 15 metros,Tipo de Proteção: Chaminé,"Localidade: Barra de Guaratiba, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedra da Tartaruga,Número de Proteções: 0,Conquistadores: Pedro Bugim e Maria Fernanda Patrício,Data da Conquista: 25/06/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Chaminé fácil e sem proteções. É possível descer utilizando o grampo de topo da via ""Cáctus Erectus""."
1738631765184,Show de Bola,Graduação: 4° V sup D1 E2/E3,Tamanho: 160 metros,Tipo de Proteção: Paredão,"Localidade: Itanhangá, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 23,Conquistadores: Pedro Bugim e Alexis Robalinho,Data da Conquista: 02/07/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, com um crux atlético e bem definido no início da terceira enfiada."
1738631766897,Que Cê Tá Fazendo da Vida?,Graduação: III E3,Tamanho: 25 metros,Tipo de Proteção: Variante,"Localidade: RJ, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro dos Cabritos,Número de Proteções: 0,Conquistadores: Pedro Bugim e Ana Cláudia Flosi,Data da Conquista: 03/07/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Variante da via ""Chuva de Guias"", que inicia na segunda parada desta via e segue pela esquerda, em um diedro em móvel. Após atingir um grande platô com vegetação, retorna á via ""Chuva de Pedras"". Friends médios e pequenos."
1738631768707,A Preguiça do Chico Marreta,Graduação: 4° V D2 E2,Tamanho: 305 metros,Tipo de Proteção: Paredão,"Localidade: RJ, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro dos Cabritos,Número de Proteções: 51,Conquistadores: Pedro Bugim e Maria Fernanda Patrício,Data da Conquista: 17/09/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, relativamente longa e sempre bem protegida, com lances em agarras, aderência, cristaleiras etc. Finaliza abaixo do grande negativo à esquerda desta face. Ótima opção na face oeste dos Cabritos."
1738631770482,A Volta dos Que Não Foram,Graduação: IV sup D1 E2,Tamanho: 60 metros,Tipo de Proteção: Variante,"Localidade: Lagoa, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Morro dos Cabritos,Número de Proteções: 2,Conquistadores: Pedro Bugim e Alexis Robalinho,Data da Conquista: 05/11/2011,Clube: Centro Excursionista Brasileiro,"Descrição: Via que percorre toda a enorme fenda diagonal do grande bloco negativo à esquerda da Face Oeste do Morro dos Cabritos (no topo). A fenda em sí é bem tranquila e pode ser protegida em friends diversos (grandes, médios e pequenos). Seu crux fica na parte final, quando faz-se um pequeno negativo em agarras, para chegar ao grampo de parada / descida.
ATENÇÃO: A via segue pela fissura de cima, junto ao diedro. A fenda de baixo pode ser feita também, para treinar colocações de móvel, mas os lances são muito simples, quase feitos em caminhada."
